status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,4.0,2.0,0.59,Hadley,Massachusetts,1035.0,2394.0,2018-06-08,439500.0
for_sale,2.0,2.0,0.43,Orange,Massachusetts,1364.0,1247.0,unregistered,245000.0
for_sale,3.0,3.0,0.14,Holyoke,Massachusetts,1040.0,1978.0,2009-06-24,289000.0
for_sale,3.0,2.0,1.21,Hatfield,Massachusetts,1088.0,1062.0,unregistered,329000.0
for_sale,5.0,4.0,0.38,Greenfield,Massachusetts,1301.0,3606.0,unregistered,525000.0
for_sale,2.0,1.0,0.27,Greenfield,Massachusetts,1301.0,1200.0,2006-02-17,235000.0
for_sale,3.0,3.0,0.4,Easthampton,Massachusetts,1027.0,1916.0,2008-01-25,449000.0
for_sale,4.0,1.0,0.26,Chicopee,Massachusetts,1020.0,1184.0,unregistered,250000.0
for_sale,3.0,2.0,0.54,Granby,Massachusetts,1033.0,1336.0,2019-08-02,325000.0
for_sale,3.0,2.0,0.23,Montague,Massachusetts,1376.0,1248.0,unregistered,325000.0
for_sale,2.0,1.0,0.5,Northampton,Massachusetts,1062.0,1072.0,1999-09-09,399999.0
for_sale,4.0,4.0,0.91,South Hadley,Massachusetts,1075.0,2420.0,2012-10-09,547500.0
for_sale,3.0,2.0,0.53,Granby,Massachusetts,1033.0,880.0,2018-03-19,299900.0
for_sale,2.0,1.0,0.48,Southampton,Massachusetts,1073.0,1115.0,2000-09-29,319000.0
for_sale,3.0,2.0,0.26,Orange,Massachusetts,1364.0,1300.0,2005-04-15,349990.0
for_sale,3.0,2.0,9.34,Goshen,Massachusetts,1032.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,14.06,Goshen,Massachusetts,1032.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,12.23,Goshen,Massachusetts,1032.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,0.2,Chicopee,Massachusetts,1020.0,1584.0,2020-09-18,299900.0
for_sale,3.0,2.0,0.05,Orange,Massachusetts,1364.0,1092.0,2005-05-04,219900.0
for_sale,3.0,3.0,2.22,Granby,Massachusetts,1033.0,2762.0,unregistered,425000.0
for_sale,3.0,1.0,0.47,Athol,Massachusetts,1331.0,1268.0,2004-12-21,156750.0
for_sale,3.0,3.0,0.13,Holyoke,Massachusetts,1040.0,1212.0,unregistered,225000.0
for_sale,3.0,2.0,0.47,Ludlow,Massachusetts,1056.0,1381.0,unregistered,354900.0
for_sale,3.0,1.0,0.15,Chicopee,Massachusetts,1020.0,1170.0,2008-01-03,219000.0
for_sale,3.0,2.0,0.27,Chicopee,Massachusetts,1013.0,1265.0,2000-10-18,259900.0
for_sale,4.0,2.0,0.17,Holyoke,Massachusetts,1040.0,2094.0,2003-08-13,299987.0
for_sale,3.0,3.0,1.84,Westhampton,Massachusetts,1027.0,1739.0,unregistered,499900.0
for_sale,5.0,3.0,2.26,South Hadley,Massachusetts,1075.0,3042.0,unregistered,519900.0
for_sale,4.0,2.0,0.13,Holyoke,Massachusetts,1040.0,1976.0,unregistered,300000.0
for_sale,3.0,1.0,0.34,Easthampton,Massachusetts,1027.0,1248.0,2012-01-06,350000.0
for_sale,4.0,2.0,0.16,Chicopee,Massachusetts,1020.0,1280.0,2020-09-11,375000.0
for_sale,3.0,2.0,0.69,Whately,Massachusetts,1373.0,1550.0,unregistered,599900.0
for_sale,3.0,2.0,0.39,Northampton,Massachusetts,1062.0,900.0,unregistered,225000.0
for_sale,3.0,2.0,0.39,Northampton,Massachusetts,1062.0,1224.0,unregistered,230000.0
for_sale,5.0,4.0,0.72,Hadley,Massachusetts,1035.0,3100.0,unregistered,948000.0
for_sale,3.0,2.0,1.0,Ludlow,Massachusetts,1056.0,1300.0,unregistered,450000.0
for_sale,3.0,3.0,1.0,Ludlow,Massachusetts,1056.0,1872.0,unregistered,525000.0
for_sale,3.0,2.0,0.33,Montague,Massachusetts,1351.0,1770.0,2009-06-25,266000.0
for_sale,2.0,2.0,2.03,Chesterfield,Massachusetts,1012.0,1655.0,unregistered,374900.0
for_sale,3.0,1.0,0.41,Montague,Massachusetts,1351.0,960.0,2002-10-17,240000.0
for_sale,2.0,2.0,0.57,Orange,Massachusetts,1364.0,924.0,2008-09-23,149900.0
for_sale,5.0,2.0,0.25,Chicopee,Massachusetts,1020.0,2856.0,unregistered,330000.0
for_sale,4.0,2.0,0.21,Chicopee,Massachusetts,1013.0,1303.0,unregistered,269900.0
for_sale,3.0,2.0,1.08,Granby,Massachusetts,1033.0,1463.0,unregistered,346000.0
for_sale,4.0,2.0,0.33,Holyoke,Massachusetts,1040.0,2003.0,unregistered,225000.0
for_sale,3.0,1.0,0.15,Greenfield,Massachusetts,1301.0,1416.0,1998-12-15,235000.0
for_sale,3.0,3.0,0.84,Easthampton,Massachusetts,1027.0,2495.0,unregistered,399900.0
for_sale,5.0,2.0,2.11,Athol,Massachusetts,1331.0,3024.0,1984-04-27,275000.0
for_sale,3.0,1.0,0.4,Williamsburg,Massachusetts,1096.0,1529.0,2015-04-30,265000.0
for_sale,3.0,2.0,0.33,Chicopee,Massachusetts,1020.0,1650.0,unregistered,299999.0
for_sale,4.0,2.0,0.13,Holyoke,Massachusetts,1040.0,1529.0,2021-03-22,229000.0
for_sale,4.0,3.0,0.28,Chicopee,Massachusetts,1013.0,2400.0,unregistered,425000.0
for_sale,3.0,2.0,1.92,Easthampton,Massachusetts,1027.0,1643.0,unregistered,474900.0
for_sale,3.0,1.0,0.46,Northampton,Massachusetts,1062.0,909.0,unregistered,319000.0
for_sale,3.0,1.0,0.65,West Springfield,Massachusetts,1089.0,1424.0,2004-06-28,299000.0
for_sale,4.0,2.0,1.2,Holyoke,Massachusetts,1040.0,2070.0,unregistered,324900.0
for_sale,3.0,1.0,0.8,Easthampton,Massachusetts,1027.0,1040.0,2006-07-21,309000.0
for_sale,3.0,1.0,0.51,Granby,Massachusetts,1033.0,960.0,unregistered,254900.0
for_sale,4.0,1.0,1.06,Holyoke,Massachusetts,1040.0,1243.0,1988-08-30,279900.0
for_sale,5.0,2.0,0.51,Chicopee,Massachusetts,1020.0,2264.0,unregistered,299900.0
for_sale,4.0,3.0,1.6,Blandford,Massachusetts,1008.0,1960.0,2015-05-01,399900.0
for_sale,4.0,3.0,0.69,Blandford,Massachusetts,1008.0,3476.0,2007-07-02,675000.0
for_sale,3.0,2.0,4.7,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,30000.0
for_sale,3.0,2.0,11.9,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,59500.0
for_sale,3.0,2.0,2.0,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,27900.0
for_sale,3.0,2.0,3.29,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,53500.0
for_sale,3.0,2.0,16.12,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,87000.0
for_sale,3.0,2.0,4.69,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,79000.0
for_sale,3.0,2.0,2.0,Blandford,Massachusetts,1008.0,2330.908640102678,unregistered,24900.0
for_sale,3.0,1.0,3.93,Willington,Connecticut,6279.0,1572.0,unregistered,225000.0
for_sale,4.0,3.0,2.34,Coventry,Connecticut,6238.0,3320.0,2021-06-01,579900.0
for_sale,4.0,2.0,0.11,Springfield,Massachusetts,1109.0,1180.0,unregistered,239999.0
for_sale,2.0,1.0,0.91,East Windsor,Connecticut,6016.0,960.0,2012-06-06,215000.0
for_sale,3.0,1.0,0.24,Ware,Massachusetts,1082.0,1309.0,unregistered,230000.0
for_sale,2.0,1.0,0.36,Vernon,Connecticut,6066.0,860.0,2016-09-02,144900.0
for_sale,3.0,2.0,0.19,Manchester,Connecticut,6040.0,1280.0,unregistered,174900.0
for_sale,4.0,2.0,0.38,East Windsor,Connecticut,6016.0,1617.0,1999-09-30,289900.0
for_sale,4.0,2.0,2.05,Manchester,Connecticut,6042.0,2078.0,unregistered,245000.0
for_sale,3.0,2.0,0.4,Ware,Massachusetts,1082.0,1911.0,1998-07-27,239900.0
for_sale,3.0,3.0,0.92,Ellington,Connecticut,6029.0,1960.0,2010-06-28,349900.0
for_sale,3.0,1.0,1.43,East Windsor,Connecticut,6016.0,1351.0,2009-06-05,239900.0
for_sale,3.0,2.0,0.87,Vernon,Connecticut,6066.0,1850.0,2015-11-09,299900.0
for_sale,4.0,1.0,0.64,Longmeadow,Massachusetts,1028.0,1296.0,2017-06-23,329000.0
for_sale,4.0,3.0,0.96,Northbridge,Massachusetts,1588.0,2700.0,unregistered,929900.0
for_sale,4.0,3.0,1.64,Stafford,Connecticut,6076.0,2056.0,2006-07-11,399900.0
for_sale,3.0,2.0,0.15,Springfield,Massachusetts,1118.0,1613.0,2014-01-30,299900.0
for_sale,4.0,2.0,0.4,Enfield,Connecticut,6082.0,1296.0,unregistered,249900.0
for_sale,5.0,3.0,0.14,Springfield,Massachusetts,1108.0,2328.0,1987-11-20,289900.0
for_sale,3.0,2.0,0.51,Manchester,Connecticut,6040.0,1828.0,2000-07-31,349900.0
for_sale,3.0,1.0,0.23,Enfield,Connecticut,6082.0,1220.0,2003-11-14,249900.0
for_sale,3.0,1.0,0.69,Stafford,Connecticut,6076.0,1192.0,2003-11-17,300000.0
for_sale,3.0,2.0,0.21,Manchester,Connecticut,6042.0,1660.0,unregistered,279900.0
for_sale,3.0,3.0,4.75,Templeton,Massachusetts,1468.0,1804.0,unregistered,519900.0
for_sale,4.0,4.0,0.21,Springfield,Massachusetts,1129.0,2016.0,2007-07-24,350000.0
for_sale,3.0,1.0,0.39,Palmer,Massachusetts,1069.0,1166.0,2013-01-16,260000.0
for_sale,3.0,2.0,0.26,Ellington,Connecticut,6029.0,1174.0,2008-07-09,248900.0
for_sale,3.0,1.0,0.46,Manchester,Connecticut,6040.0,1120.0,unregistered,239900.0
for_sale,4.0,2.0,1.0,Brimfield,Massachusetts,1010.0,1765.0,2003-11-26,129900.0
for_sale,2.0,1.0,0.35,Brimfield,Massachusetts,1010.0,814.0,2004-01-16,164900.0
for_sale,3.0,2.0,1.5,Brimfield,Massachusetts,1010.0,2330.908640102678,unregistered,19900.0
for_sale,3.0,1.0,0.81,Brimfield,Massachusetts,1010.0,1312.0,unregistered,379900.0
for_sale,4.0,4.0,1.52,Brimfield,Massachusetts,1010.0,3408.0,2005-03-30,559000.0
for_sale,3.0,2.0,2.65,Brimfield,Massachusetts,1010.0,2330.908640102678,2006-07-21,49500.0
for_sale,3.0,2.0,1.57,Brimfield,Massachusetts,1010.0,2330.908640102678,unregistered,74900.0
for_sale,4.0,1.0,0.48,Brimfield,Massachusetts,1010.0,1432.0,unregistered,375000.0
for_sale,3.0,1.0,0.25,Chester,Massachusetts,1011.0,1367.0,2009-11-13,115900.0
for_sale,3.0,2.0,1.0,Chester,Massachusetts,1011.0,1272.0,unregistered,225000.0
for_sale,3.0,2.0,14.54,Chester,Massachusetts,1011.0,2330.908640102678,1992-03-06,49000.0
for_sale,3.0,2.0,3.43,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,20000.0
for_sale,3.0,2.0,3.49,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,20000.0
for_sale,3.0,2.0,3.74,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,24900.0
for_sale,3.0,2.0,6.75,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,40000.0
for_sale,3.0,2.0,3.19,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,27500.0
for_sale,3.0,2.0,2.0,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,25000.0
for_sale,3.0,2.0,5.4,Chester,Massachusetts,1011.0,2330.908640102678,unregistered,39900.0
for_sale,3.0,3.0,6.04,Worthington,Massachusetts,1098.0,2717.0,unregistered,595000.0
for_sale,3.0,2.0,0.24,Becket,Massachusetts,1223.0,1422.0,1994-07-20,149900.0
for_sale,3.0,3.0,0.14,Springfield,Massachusetts,1104.0,1588.0,2005-06-09,289900.0
for_sale,4.0,3.0,0.35,Agawam,Massachusetts,1030.0,2150.0,unregistered,499800.0
for_sale,3.0,2.0,1.13,Westfield,Massachusetts,1085.0,2448.0,2004-10-29,439900.0
for_sale,3.0,2.0,0.49,Agawam,Massachusetts,1030.0,1708.0,1992-08-06,379900.0
for_sale,3.0,2.0,0.38,Agawam,Massachusetts,1030.0,1282.0,unregistered,349900.0
for_sale,4.0,2.0,0.42,Otis,Massachusetts,1253.0,1788.0,unregistered,395000.0
for_sale,2.0,1.0,3.0,Savoy,Massachusetts,1256.0,980.0,2006-09-20,149900.0
for_sale,2.0,1.0,0.12,Springfield,Massachusetts,1104.0,864.0,1994-06-30,195000.0
for_sale,3.0,2.0,4.28,Southwick,Massachusetts,1077.0,1410.0,1990-03-28,349900.0
for_sale,3.0,2.0,0.37,West Springfield,Massachusetts,1089.0,1269.0,2017-11-17,299900.0
for_sale,3.0,1.0,0.25,Springfield,Massachusetts,1104.0,1224.0,unregistered,249000.0
for_sale,4.0,2.0,0.12,West Springfield,Massachusetts,1089.0,1888.0,unregistered,300000.0
for_sale,3.0,2.0,0.4,Westfield,Massachusetts,1085.0,1536.0,unregistered,298000.0
for_sale,3.0,2.0,0.34,Westfield,Massachusetts,1085.0,1424.0,2021-11-10,299413.0
for_sale,3.0,2.0,0.34,Westfield,Massachusetts,1085.0,1536.0,2018-03-30,349900.0
for_sale,3.0,1.0,0.38,Windsor Locks,Connecticut,6096.0,1140.0,unregistered,194900.0
for_sale,4.0,2.0,1.03,East Longmeadow,Massachusetts,1028.0,1638.0,2009-08-28,349900.0
for_sale,4.0,2.0,0.18,East Longmeadow,Massachusetts,1028.0,1454.0,unregistered,249900.0
for_sale,3.0,2.0,0.23,East Longmeadow,Massachusetts,1028.0,1259.0,2019-05-10,249900.0
for_sale,3.0,3.0,0.63,East Longmeadow,Massachusetts,1028.0,1902.0,unregistered,445000.0
for_sale,2.0,1.0,0.38,East Longmeadow,Massachusetts,1028.0,988.0,2005-04-28,279000.0
for_sale,3.0,1.0,0.8,East Longmeadow,Massachusetts,1028.0,1196.0,2019-10-24,259000.0
for_sale,4.0,3.0,0.28,East Longmeadow,Massachusetts,1028.0,2500.0,2019-06-21,399000.0
for_sale,4.0,2.0,0.24,East Longmeadow,Massachusetts,1028.0,1493.0,unregistered,290900.0
for_sale,4.0,4.0,0.97,East Longmeadow,Massachusetts,1028.0,3000.0,2006-09-28,739900.0
for_sale,4.0,3.0,0.58,East Longmeadow,Massachusetts,1028.0,1985.0,unregistered,485000.0
for_sale,4.0,3.0,0.22,East Longmeadow,Massachusetts,1028.0,2758.0,unregistered,460000.0
for_sale,2.0,2.0,0.46,East Longmeadow,Massachusetts,1028.0,1174.0,2001-12-17,299000.0
for_sale,4.0,1.0,0.22,East Longmeadow,Massachusetts,1028.0,1425.0,2013-03-26,304900.0
for_sale,2.0,1.0,0.57,East Longmeadow,Massachusetts,1028.0,1020.0,2001-08-20,409900.0
for_sale,3.0,2.0,2.06,East Longmeadow,Massachusetts,1028.0,2330.908640102678,unregistered,119900.0
for_sale,3.0,2.0,0.58,East Longmeadow,Massachusetts,1028.0,2330.908640102678,unregistered,115000.0
for_sale,3.0,2.0,0.82,East Longmeadow,Massachusetts,1028.0,2330.908640102678,2007-12-27,155000.0
for_sale,3.0,1.0,0.9,Agawam,Massachusetts,1030.0,1216.0,unregistered,225000.0
for_sale,4.0,3.0,0.61,Agawam,Massachusetts,1030.0,2857.0,2006-07-31,589900.0
for_sale,2.0,1.0,0.29,Agawam,Massachusetts,1030.0,987.0,unregistered,265900.0
for_sale,5.0,3.0,2.0,Agawam,Massachusetts,1030.0,2777.0,unregistered,389900.0
for_sale,3.0,1.0,0.28,Agawam,Massachusetts,1030.0,1260.0,2006-09-15,300000.0
for_sale,5.0,4.0,0.53,Agawam,Massachusetts,1030.0,2094.0,1996-07-31,439900.0
for_sale,4.0,4.0,0.13,Agawam,Massachusetts,1030.0,1728.0,unregistered,375000.0
for_sale,5.0,4.0,0.5,Agawam,Massachusetts,1030.0,3200.0,unregistered,760000.0
for_sale,3.0,1.0,1.41,Hardwick,Massachusetts,1031.0,1092.0,1989-12-08,269900.0
for_sale,3.0,2.0,4.0,Hardwick,Massachusetts,1031.0,2330.908640102678,unregistered,69000.0
for_sale,3.0,2.0,3.26,Hardwick,Massachusetts,1031.0,2330.908640102678,unregistered,50000.0
for_sale,3.0,2.0,2.91,West Brookfield,Massachusetts,1585.0,1560.0,unregistered,289900.0
for_sale,2.0,1.0,0.12,North Adams,Massachusetts,1247.0,1722.0,unregistered,129900.0
for_sale,3.0,3.0,2.58,Southampton,Massachusetts,1073.0,1760.0,unregistered,489900.0
for_sale,5.0,2.0,0.27,North Adams,Massachusetts,1247.0,1749.0,unregistered,159900.0
for_sale,2.0,2.0,0.28,Adams,Massachusetts,1220.0,1206.0,2011-10-28,159900.0
for_sale,3.0,3.0,0.08,North Adams,Massachusetts,1247.0,2182.0,unregistered,159900.0
for_sale,3.0,2.0,0.76,Phillipston,Massachusetts,unregistered,2330.908640102678,unregistered,27000.0
for_sale,3.0,2.0,1.48,Ware,Massachusetts,1082.0,2330.908640102678,unregistered,45000.0
for_sale,3.0,2.0,3.68,Andover,Connecticut,6232.0,2330.908640102678,unregistered,52000.0
for_sale,3.0,2.0,1.42,Ware,Massachusetts,1082.0,2330.908640102678,unregistered,50000.0
for_sale,3.0,2.0,1.91,East Windsor,Connecticut,6088.0,2330.908640102678,unregistered,49000.0
for_sale,3.0,2.0,3.17,Warren,Massachusetts,1083.0,2330.908640102678,unregistered,45500.0
for_sale,3.0,2.0,16.5,Fitzwilliam,New Hampshire,3447.0,2330.908640102678,unregistered,199900.0
for_sale,3.0,2.0,0.92,Stafford,Connecticut,6076.0,2330.908640102678,2007-01-12,29900.0
for_sale,3.0,2.0,1.39,Ware,Massachusetts,1082.0,2330.908640102678,unregistered,55000.0
for_sale,3.0,2.0,1.48,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,39900.0
for_sale,3.0,2.0,5.1,Bolton,Connecticut,6043.0,2330.908640102678,2013-12-27,69900.0
for_sale,3.0,2.0,11.87,East Windsor,Connecticut,6016.0,2330.908640102678,unregistered,269900.0
for_sale,3.0,2.0,17.04,Ellington,Connecticut,6029.0,2330.908640102678,unregistered,199000.0
for_sale,3.0,2.0,2.9,Stafford,Connecticut,6076.0,2330.908640102678,2014-06-19,58000.0
for_sale,3.0,2.0,11.1,Willington,Connecticut,6279.0,2330.908640102678,2008-07-16,82900.0
for_sale,3.0,2.0,1.92,Palmer,Massachusetts,1069.0,2330.908640102678,2002-02-07,70000.0
for_sale,3.0,2.0,5.88,Somers,Connecticut,6071.0,2330.908640102678,2017-01-03,89900.0
for_sale,3.0,2.0,4.43,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,4.78,Wilbraham,Massachusetts,1095.0,2330.908640102678,unregistered,149900.0
for_sale,3.0,2.0,8.8,Ellington,Connecticut,6029.0,2330.908640102678,2004-06-24,154900.0
for_sale,3.0,2.0,6.74,Wilbraham,Massachusetts,1095.0,2330.908640102678,unregistered,135000.0
for_sale,3.0,2.0,2.44,Hebron,Connecticut,6231.0,2330.908640102678,unregistered,79000.0
for_sale,3.0,2.0,1.05,Ellington,Connecticut,6029.0,2330.908640102678,2019-06-12,134500.0
for_sale,3.0,2.0,3.79,South Windsor,Connecticut,6074.0,2330.908640102678,unregistered,100000.0
for_sale,3.0,2.0,2.08,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,4.97,Hampden,Massachusetts,1036.0,2330.908640102678,unregistered,150000.0
for_sale,3.0,2.0,1.91,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.74,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,111000.0
for_sale,4.0,4.0,0.55,Manchester,Connecticut,6040.0,2800.0,unregistered,449900.0
for_sale,3.0,2.0,4.58,Warren,Massachusetts,1083.0,2330.908640102678,unregistered,39900.0
for_sale,3.0,2.0,3.65,Monson,Massachusetts,1057.0,2330.908640102678,unregistered,45000.0
for_sale,3.0,2.0,1.14,Wales,Massachusetts,1081.0,2330.908640102678,1989-06-20,39900.0
for_sale,3.0,2.0,10.5,Monson,Massachusetts,1057.0,2330.908640102678,unregistered,185000.0
for_sale,3.0,2.0,2.02,Hardwick,Massachusetts,1037.0,2330.908640102678,unregistered,50000.0
for_sale,3.0,2.0,2.5,Monson,Massachusetts,1057.0,2330.908640102678,unregistered,55000.0
for_sale,3.0,2.0,4.61,Wilbraham,Massachusetts,1095.0,2330.908640102678,unregistered,280000.0
for_sale,3.0,2.0,2.05,Monson,Massachusetts,1057.0,2330.908640102678,unregistered,45000.0
for_sale,3.0,2.0,3.8,Enfield,Connecticut,6082.0,2330.908640102678,unregistered,79900.0
for_sale,3.0,2.0,5.52,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,90000.0
for_sale,3.0,2.0,2.22,Monson,Massachusetts,1057.0,2330.908640102678,unregistered,55000.0
for_sale,3.0,2.0,5.14,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,90000.0
for_sale,3.0,2.0,5.28,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,95000.0
for_sale,3.0,2.0,4.88,New Braintree,Massachusetts,1531.0,2330.908640102678,unregistered,79900.0
for_sale,3.0,2.0,5.13,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,97500.0
for_sale,3.0,2.0,1.2,Ludlow,Massachusetts,1056.0,2330.908640102678,unregistered,59000.0
for_sale,3.0,2.0,4.65,Marlborough,Connecticut,6447.0,2330.908640102678,unregistered,79900.0
for_sale,3.0,2.0,2.43,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.73,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,119900.0
for_sale,3.0,2.0,1.48,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,130000.0
for_sale,3.0,2.0,1.78,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.51,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.48,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.67,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,97500.0
for_sale,3.0,2.0,1.4,Tolland,Connecticut,6084.0,2330.908640102678,unregistered,85000.0
for_sale,3.0,2.0,1.32,Tolland,Connecticut,6029.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,1.27,Tolland,Connecticut,6029.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,1.29,Tolland,Connecticut,6029.0,2330.908640102678,unregistered,110000.0
for_sale,3.0,2.0,2.16,Marlborough,Connecticut,6447.0,2330.908640102678,unregistered,99900.0
for_sale,3.0,2.0,1.14,Somers,Connecticut,6071.0,2330.908640102678,unregistered,75000.0
for_sale,3.0,2.0,1.39,Ellington,Connecticut,6029.0,2330.908640102678,unregistered,99900.0
for_sale,3.0,2.0,1.84,Marlborough,Connecticut,6447.0,2330.908640102678,unregistered,99900.0
for_sale,3.0,2.0,0.35,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,16900.0
for_sale,3.0,2.0,0.64,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,12000.0
for_sale,3.0,2.0,11.21,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,61900.0
for_sale,3.0,2.0,1.6,Florida,Massachusetts,1247.0,2330.908640102678,unregistered,24900.0
for_sale,3.0,2.0,0.46,Florida,Massachusetts,1247.0,2330.908640102678,unregistered,10000.0
for_sale,3.0,2.0,4.87,Otis,Massachusetts,1253.0,2330.908640102678,unregistered,55000.0
for_sale,3.0,2.0,0.3,Florida,Massachusetts,1247.0,2330.908640102678,unregistered,10000.0
for_sale,3.0,2.0,0.67,Florida,Massachusetts,1247.0,2330.908640102678,unregistered,9900.0
for_sale,3.0,2.0,5.8,Plainfield,Massachusetts,1070.0,2330.908640102678,unregistered,40000.0
for_sale,3.0,2.0,14.04,Windsor,Massachusetts,1270.0,2330.908640102678,unregistered,57000.0
for_sale,3.0,2.0,2.95,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,39900.0
for_sale,3.0,2.0,0.93,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,49900.0
for_sale,3.0,2.0,0.35,Adams,Massachusetts,1220.0,2330.908640102678,unregistered,35000.0
for_sale,3.0,2.0,12.57,Granby,Connecticut,6060.0,2330.908640102678,unregistered,75000.0
for_sale,3.0,2.0,3.34,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,69000.0
for_sale,3.0,2.0,2.1,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,89000.0
for_sale,3.0,2.0,1.8,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,89000.0
for_sale,3.0,2.0,1.1,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,49000.0
for_sale,3.0,2.0,2.1,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,59000.0
for_sale,3.0,2.0,1.0,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,49000.0
for_sale,3.0,2.0,1.03,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,59000.0
for_sale,3.0,2.0,0.62,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,10000.0
for_sale,3.0,2.0,0.51,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,16700.0
for_sale,3.0,2.0,2.27,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,22500.0
for_sale,3.0,2.0,3.19,Washington,Massachusetts,1223.0,2330.908640102678,unregistered,37500.0
for_sale,3.0,2.0,0.71,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,25000.0
for_sale,3.0,2.0,15.64,Hinsdale,Massachusetts,1235.0,2330.908640102678,unregistered,55000.0
for_sale,3.0,2.0,3.3,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,40000.0
for_sale,3.0,2.0,2.1,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,37000.0
for_sale,3.0,2.0,3.89,Cheshire,Massachusetts,1225.0,2330.908640102678,unregistered,39000.0
for_sale,3.0,2.0,17.16,Worthington,Massachusetts,1098.0,2330.908640102678,unregistered,59000.0
for_sale,3.0,2.0,2.57,Middlefield,Massachusetts,1243.0,2330.908640102678,unregistered,29000.0
for_sale,3.0,2.0,5.43,Southwick,Massachusetts,1077.0,2330.908640102678,1993-11-10,84900.0
for_sale,3.0,2.0,5.3,Dalton,Massachusetts,1226.0,2330.908640102678,unregistered,79900.0
for_sale,3.0,2.0,4.83,Dalton,Massachusetts,1226.0,2330.908640102678,unregistered,79900.0
for_sale,3.0,2.0,4.0,Cheshire,Massachusetts,1225.0,2330.908640102678,unregistered,49000.0
for_sale,3.0,2.0,1.25,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,46500.0
for_sale,3.0,2.0,13.1,Worthington,Massachusetts,1098.0,2330.908640102678,unregistered,69000.0
for_sale,3.0,2.0,8.5,Worthington,Massachusetts,1098.0,2330.908640102678,unregistered,64125.0
for_sale,3.0,2.0,10.37,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,395000.0
for_sale,3.0,2.0,12.78,Becket,Massachusetts,1223.0,2330.908640102678,unregistered,450000.0
for_sale,3.0,2.0,1.0,Otis,Massachusetts,1253.0,2330.908640102678,unregistered,39900.0
for_sale,3.0,2.0,1.3,Cheshire,Massachusetts,1225.0,2330.908640102678,unregistered,129900.0
for_sale,3.0,2.0,2.1,Huntington,Massachusetts,1050.0,2330.908640102678,unregistered,75000.0
